fund_type,fund_style,asset_size,ranking_score,current_stocks,current_bonds,current_cash,ind_0,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,ind_10,ind_11,ind_12,ind_13,ind_14,ind_15,ind_16,ind_17
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8393999999999999,0.0,0.1671,0.7127,0.0,0.024700000000000003,0.0,0.0,0.06309999999999999,0.0,0.0068000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.5, 0.75]",0.8618000000000001,0.0,0.1454,0.7101000000000001,0.0,0.0832,0.0,0.0,0.0,0.0182,0.0158,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.8122,0.0,0.2034,0.7131000000000001,0.031,0.011899999999999999,0.0356,0.0,0.0,0.020499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.5, 0.75]",0.8643000000000001,0.0,0.12890000000000001,0.6566,0.0,0.13,0.0,0.0,0.0173,0.0043,0.0,0.0,0.0,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.0, 0.25]",0.9161,0.0352,0.0501,0.5579999999999999,0.0,0.1446,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392,0.0,0.0621,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.0, 0.25]",0.8826999999999999,0.0,0.1259,0.6349,0.1,0.0704,0.0,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.0, 0.25]",0.8867,0.0,0.11630000000000001,0.5838,0.0,0.2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.5, 0.75]",0.9495,0.0535,0.012199999999999999,0.12140000000000001,0.5747,0.0747,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0
混合型,中盘平衡,"(2.009, 4.665]","(0.25, 0.5]",0.9322,0.0,0.0705,0.6258,0.0,0.2639,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0424,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(2.009, 4.665]","(0.5, 0.75]",0.9484999999999999,0.058899999999999994,0.0095,0.0424,0.8806999999999999,0.0022,0.0231,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
股票型,大盘成长,"(9.03, 19.83]","(0.75, 1.0]",0.9225,0.0,0.0694,0.5446,0.0,0.0815,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.055,0.1535,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.8811,0.0605,0.065,0.6633,0.039900000000000005,0.1625,0.0,0.015300000000000001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.25, 0.5]",0.9147,0.0678,0.0374,0.7173999999999999,0.0,0.15439999999999998,0.0,0.0076,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.927,0.0349,0.0533,0.7644,0.0139,0.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,0.0,0.0,0.0,0.016399999999999998,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.5, 0.75]",0.8308,0.053399999999999996,0.11710000000000001,0.6246,0.0004,0.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0355,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.75, 1.0]",0.853,0.0,0.1508,0.4028,0.0518,0.267,0.0,0.0,0.0,0.10640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000000000002,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(2.009, 4.665]","(0.5, 0.75]",0.9375,0.0,0.0626,0.3544,0.38299999999999995,0.0,0.038599999999999995,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.25, 0.5]",0.8482999999999999,0.0,0.1534,0.5989,0.0647,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051100000000000007,0.0527,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.8181999999999999,0.0286,0.15259999999999999,0.5276,0.17620000000000002,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0538,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.9443,0.0452,0.0178,0.6429,0.1797,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.020099999999999996,0.0278,0.0,0.0,0.0,0.0,0.0
股票指数,大盘成长,"(2.009, 4.665]","(0.25, 0.5]",0.9144,0.0,0.0862,0.41700000000000004,0.2646,0.0319,0.0377,0.0,0.0,0.0,0.034300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
股票型,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.8572,0.0592,0.0816,0.5463,0.1528,0.0,0.0,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0349,0.0,0.0593,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.8995000000000001,0.0007000000000000001,0.1276,0.7629,0.0108,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026699999999999998,0.043,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.25, 0.5]",0.9239,0.0,0.07980000000000001,0.5684,0.1036,0.049800000000000004,0.0,0.0323,0.058899999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.8563,0.0,0.1426,0.5828,0.0,0.1506,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.08900000000000001,0.0103,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.9465,0.0,0.0601,0.6225,0.0,0.1648,0.0,0.0,0.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0536,0.0
混合型,中盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.847,0.0281,0.1267,0.5451,0.0481,0.0876,0.0,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023399999999999997,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8817,0.0,0.1253,0.6759000000000001,0.0,0.0004,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0447,0.1467,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(9.03, 19.83]","(0.0, 0.25]",0.9403,0.0,0.0602,0.3417,0.3089,0.0,0.0,0.0384,0.0,0.0,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.75, 1.0]",0.9039,0.0027,0.0977,0.4864,0.0594,0.12050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.5, 0.75]",0.8511,0.0,0.0645,0.45880000000000004,0.0455,0.24050000000000002,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.75, 1.0]",0.9014,0.013600000000000001,0.0894,0.6098,0.10949999999999999,0.0,0.0335,0.0,0.0,0.0,0.0449,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.25, 0.5]",0.9126000000000001,0.0008,0.061,0.7155,0.047400000000000005,0.0265,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.8216,0.0,0.12710000000000002,0.4668,0.1082,0.06480000000000001,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024300000000000002,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.8987999999999999,0.0,0.0742,0.6731,0.0526,0.1056,0.037200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0
混合型,大盘价值,"(2.009, 4.665]","(0.25, 0.5]",0.8379000000000001,0.0536,0.0998,0.4598,0.1545,0.0392,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(19.83, 186.94]","(0.5, 0.75]",0.9399,0.0008,0.0582,0.4107,0.2957,0.0348,0.0398,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,中盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.9218000000000001,0.0,0.0823,0.7218000000000001,0.025699999999999997,0.08539999999999999,0.0,0.0,0.020099999999999996,0.0,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.5, 0.75]",0.7737,0.0384,0.15109999999999998,0.5284,0.0737,0.0325,0.029900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0
混合型,中盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.9308,0.0,0.09029999999999999,0.7156,0.02,0.09179999999999999,0.0,0.0,0.0279,0.0,0.056600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.924,0.051100000000000007,0.0109,0.551,0.16390000000000002,0.09789999999999999,0.0215,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.7693000000000001,0.2162,0.013000000000000001,0.3715,0.1509,0.036699999999999997,0.1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.8388,0.035699999999999996,0.1344,0.5539999999999999,0.0,0.1231,0.0,0.0,0.0365,0.0,0.0,0.0,0.0,0.0,0.023799999999999998,0.0,0.0318,0.0,0.0,0.0,0.0
混合型,中盘价值,"(4.665, 9.03]","(0.75, 1.0]",0.8806999999999999,0.0,0.1484,0.6928,0.0,0.0722,0.0,0.0,0.0473,0.0,0.016399999999999998,0.0,0.0,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.7877,0.2009,0.014199999999999999,0.457,0.0,0.0354,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054900000000000004,0.0,0.0298,0.0,0.0,0.0
混合型,中盘平衡,"(19.83, 186.94]","(0.75, 1.0]",0.9361,0.0,0.0708,0.4653,0.0,0.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0034999999999999996,0.0206,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8589,0.0,0.1841,0.4294,0.0,0.1018,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0703,0.0,0.0837,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.7837999999999999,0.20010000000000003,0.019,0.7797,0.0039000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.9220999999999999,0.0429,0.0378,0.5952000000000001,0.0484,0.1213,0.0,0.0,0.0438,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.8242,0.0,0.1839,0.5861,0.0,0.15539999999999998,0.0,0.0,0.0313,0.0,0.0,0.0,0.0333,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.9009,0.0015,0.1017,0.4853,0.0562,0.1061,0.0,0.0,0.0,0.0,0.0,0.0,0.050499999999999996,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.25, 0.5]",0.9045000000000001,0.0,0.0935,0.5117,0.0,0.0435,0.0592,0.055,0.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.8151,0.0022,0.19690000000000002,0.4808,0.0706,0.1139,0.0406,0.0,0.0,0.035699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.9269,0.0,0.0775,0.6894,0.0014000000000000002,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0934,0.0,0.0,0.0,0.0
混合型,小盘平衡,"(9.03, 19.83]","(0.0, 0.25]",0.9152,0.0559,0.0643,0.5108,0.0,0.256,0.0,0.0,0.0,0.032400000000000005,0.0366,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8556999999999999,0.004699999999999999,0.1423,0.6382,0.049,0.08839999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,0.0,0.0,0.0302,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.9407,0.0003,0.07,0.6659,0.0621,0.0404,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.5, 0.75]",0.8445,0.0,0.15039999999999998,0.7286,0.0983,0.0046,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.7757,0.0,0.2286,0.3846,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.1115,0.0,0.105,0.0,0.051699999999999996,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.8331999999999999,0.0148,0.16260000000000002,0.44049999999999995,0.1993,0.0255,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(2.009, 4.665]","(0.0, 0.25]",0.943,0.0,0.0582,0.35950000000000004,0.3803,0.0,0.0394,0.0,0.0,0.0,0.029300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0,0.0,0.0
混合型,中盘平衡,"(9.03, 19.83]","(0.25, 0.5]",0.8996999999999999,0.0026,0.1,0.6197,0.0,0.19760000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.037200000000000004,0.0285,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.9273,0.0,0.0828,0.8081,0.0,0.0584,0.0,0.0,0.0121,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0055000000000000005,0.0,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(2.009, 4.665]","(0.5, 0.75]",0.9292,0.0,0.0748,0.3947,0.2637,0.0537,0.0,0.0,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.9266,0.0,0.0814,0.799,0.0,0.054400000000000004,0.0,0.0,0.0191,0.039599999999999996,0.0,0.0,0.0,0.0,0.0,0.0070999999999999995,0.0,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(9.03, 19.83]","(0.0, 0.25]",0.9477,0.050300000000000004,0.0021,0.33399999999999996,0.40759999999999996,0.0,0.0,0.0,0.0,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0308,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.75, 1.0]",0.8656999999999999,0.0,0.1383,0.5951,0.0,0.0194,0.12029999999999999,0.0,0.06559999999999999,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.8967,0.0173,0.0818,0.1577,0.0653,0.0,0.5197999999999999,0.0,0.0733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.0, 0.25]",0.8874,0.0,0.10490000000000001,0.1795,0.04019999999999999,0.0,0.5531,0.0,0.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.0,0.0,0.0
股票指数,大盘价值,"(9.03, 19.83]","(0.25, 0.5]",0.9420000000000001,0.0,0.058899999999999994,0.40619999999999995,0.2924,0.0352,0.043899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028300000000000002,0.0,0.0,0.0
股票型,大盘价值,"(9.03, 19.83]","(0.75, 1.0]",0.9229999999999999,0.021400000000000002,0.0584,0.6595,0.0,0.106,0.038,0.0,0.0,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044199999999999996,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.75, 1.0]",0.8604999999999999,0.0014000000000000002,0.155,0.5478000000000001,0.0,0.1649,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.75, 1.0]",0.8604999999999999,0.0014000000000000002,0.155,0.5478000000000001,0.0,0.1649,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.75, 1.0]",0.8617,0.0,0.1366,0.5121,0.0291,0.25489999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.043,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.75, 1.0]",0.9386,0.0,0.054299999999999994,0.5553,0.0138,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18059999999999998,0.1956,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.9148000000000001,0.0,0.0718,0.1838,0.45909999999999995,0.0,0.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055099999999999996,0.053399999999999996,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.75, 1.0]",0.9136,0.0,0.0909,0.3743,0.233,0.24109999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.016399999999999998,0.0,0.0,0.0,0.0
股票型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.8417,0.0006,0.1578,0.4229,0.0443,0.18510000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.0,0.10439999999999999,0.0,0.0,0.0,0.0
股票指数,小盘价值,"(2.009, 4.665]","(0.25, 0.5]",0.9243000000000001,0.0,0.0755,0.6134000000000001,0.0425,0.0344,0.0,0.0,0.0,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.5, 0.75]",0.8199,0.0,0.1945,0.49770000000000003,0.0,0.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.066,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(19.83, 186.94]","(0.75, 1.0]",0.7757999999999999,0.0555,0.10980000000000001,0.3382,0.057699999999999994,0.125,0.12890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.5, 0.75]",0.8337,0.0605,0.1167,0.33640000000000003,0.0317,0.0504,0.3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048600000000000004,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.25, 0.5]",0.863,0.054900000000000004,0.08289999999999999,0.5635,0.0,0.08560000000000001,0.0,0.0,0.0827,0.0,0.0,0.0,0.030699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.09050000000000001,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8628,0.046900000000000004,0.09140000000000001,0.5683,0.0,0.0814,0.0,0.0,0.08130000000000001,0.0,0.0,0.0,0.0316,0.0,0.0,0.0,0.0,0.0,0.0,0.0904,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.0, 0.25]",0.9192,0.0403,0.053,0.36810000000000004,0.0,0.4103,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0401,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.7892,0.0433,0.1868,0.3836,0.054299999999999994,0.076,0.0904,0.0,0.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.75, 1.0]",0.9293,0.0,0.0739,0.8299,0.0,0.0132,0.018500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0369,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.75, 1.0]",0.8315,0.057999999999999996,0.08289999999999999,0.46399999999999997,0.0641,0.0351,0.1293,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.75, 1.0]",0.7976000000000001,0.0,0.21789999999999998,0.7188,0.0,0.0,0.018600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0226,0.026600000000000002,0.0,0.0,0.0,0.0
股票型,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.9290999999999999,0.0,0.1809,0.8275,0.0,0.0101,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326,0.0405,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(19.83, 186.94]","(0.75, 1.0]",0.7731,0.053899999999999997,0.0444,0.3383,0.057800000000000004,0.1226,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.25, 0.5]",0.8582,0.0652,0.0955,0.6304,0.0,0.0984,0.0703,0.0,0.0,0.059000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,中盘价值,"(4.665, 9.03]","(0.75, 1.0]",0.8815999999999999,0.0,0.1329,0.6692,0.0,0.0944,0.0218,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0326,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.9272,0.053099999999999994,0.0111,0.6807,0.0426,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0,0.0,0.0,0.0425,0.08800000000000001,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.9176000000000001,0.0008,0.0866,0.6559999999999999,0.0,0.12140000000000001,0.044800000000000006,0.014499999999999999,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.5, 0.75]",0.8876999999999999,0.051699999999999996,0.09910000000000001,0.2675,0.0,0.115,0.0584,0.0,0.0,0.0851,0.0,0.0,0.0,0.061200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,中盘价值,"(4.665, 9.03]","(0.5, 0.75]",0.8339,0.0556,0.12279999999999999,0.4921,0.0,0.053200000000000004,0.042199999999999994,0.0649,0.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.75, 1.0]",0.9193000000000001,0.0575,0.0358,0.47090000000000004,0.0873,0.141,0.075,0.0,0.0,0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.75, 1.0]",0.7908,0.1949,0.0338,0.4446,0.048499999999999995,0.096,0.07400000000000001,0.0,0.0,0.08990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.8308,0.0559,0.1124,0.5,0.15289999999999998,0.0713,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023700000000000002,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.5, 0.75]",0.8841,0.0,0.1165,0.3569,0.2762,0.0,0.0,0.0579,0.0,0.0,0.0,0.0,0.0384,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0
股票型,大盘价值,"(19.83, 186.94]","(0.5, 0.75]",0.927,0.0,0.076,0.37929999999999997,0.3261,0.0,0.044800000000000006,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045599999999999995,0.0,0.0,0.0,0.0
股票型,中盘成长,"(9.03, 19.83]","(0.75, 1.0]",0.9327,0.008100000000000001,0.060700000000000004,0.8081,0.0,0.0,0.0,0.0,0.0,0.09630000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028300000000000002
股票型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.941,0.0507,0.011200000000000002,0.5426,0.059800000000000006,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0264,0.0,0.0,0.0,0.0,0.0,0.0
